,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,R_hat
"delta_log_var_s[27,10]",0.117235,0.00388439,0.472609,0.469702,-0.656048,0.119521,0.89673,15038.7,7445.63,1.00177
"delta_log_var_s[27,11]",0.239773,0.00320418,0.440822,0.446115,-0.474818,0.236886,0.964569,19443.9,7766.08,1.00179
"delta_log_var_s[27,12]",0.501464,0.00334967,0.44658,0.448094,-0.21657,0.492165,1.23922,18300.8,7463.33,1.00128
"delta_log_var_s[27,13]",0.493947,0.00326339,0.429199,0.419016,-0.217354,0.489471,1.22238,17632.5,6970.89,1.00049
"delta_log_var_s[27,14]",0.750026,0.00316173,0.431675,0.427395,0.0444906,0.754685,1.45987,19159.9,7204.89,1.00207
"delta_log_var_s[27,15]",1.13528,0.00313196,0.431639,0.436093,0.428608,1.13534,1.8426,19460.7,7567.72,1.00168
"delta_log_var_s[27,16]",0.566613,0.00395601,0.530352,0.523886,-0.311938,0.578815,1.43842,18168.7,7205.22,1.00189
"delta_log_var_s[28,1]",-0.728459,0.00372948,0.473339,0.468112,-1.49644,-0.732582,0.0589508,16565.7,7313.1,1.00074
"delta_log_var_s[28,2]",-0.0886628,0.00401824,0.498445,0.50466,-0.908735,-0.0876747,0.73111,15598.6,7762.33,1.0014
"delta_log_var_s[28,3]",0.193936,0.00370967,0.484877,0.488125,-0.600418,0.193769,0.989891,17206.2,7491.09,1.00098
"delta_log_var_s[28,4]",0.641884,0.00329625,0.45375,0.445159,-0.0995388,0.642054,1.38416,19424.1,7080.01,1.0008
"delta_log_var_s[28,5]",0.900618,0.00366813,0.477248,0.4765,0.116984,0.900341,1.69399,17178.0,7591.42,1.00126
"delta_log_var_s[28,6]",0.1393,0.00319858,0.425381,0.426407,-0.54182,0.129771,0.836886,17988.2,7568.92,0.999972
"delta_log_var_s[28,7]",1.04162,0.00372069,0.481876,0.486443,0.25582,1.03892,1.84871,16891.2,7037.59,1.00115
"delta_log_var_s[28,8]",1.17038,0.00293121,0.395861,0.400106,0.536813,1.16946,1.82341,18746.2,7548.97,1.00149
"delta_log_var_s[28,9]",1.15264,0.00432077,0.518296,0.520422,0.31166,1.15033,2.0117,14626.0,6906.53,1.00016
"delta_log_var_s[28,10]",0.753946,0.00352775,0.468443,0.469299,-0.0232922,0.750166,1.52299,18078.1,7160.78,1.00071
"delta_log_var_s[28,11]",0.997764,0.00399133,0.54457,0.541566,0.0982584,1.00221,1.884,18969.3,7566.05,1.00256
"delta_log_var_s[28,12]",0.434503,0.00460425,0.542141,0.533091,-0.454776,0.440055,1.32344,14185.0,7123.94,1.00199
"delta_log_var_s[28,13]",0.740299,0.00340251,0.45609,0.448269,-0.0156051,0.742242,1.48588,18862.9,7404.6,1.00053
"delta_log_var_s[28,14]",0.899632,0.00325187,0.445872,0.445944,0.164636,0.897521,1.62638,19174.0,7083.61,1.00149
"delta_log_var_s[28,15]",0.840829,0.00332535,0.449316,0.451572,0.102862,0.842502,1.58313,18582.3,7752.83,1.00085
"delta_log_var_s[28,16]",0.812958,0.00443989,0.512715,0.516642,-0.0329022,0.817279,1.65666,13521.6,8381.02,1.00035
"delta_log_var_s[29,1]",-1.0906,0.00380974,0.475644,0.479236,-1.87625,-1.09056,-0.308379,15915.5,7188.34,1.00159
"delta_log_var_s[29,2]",1.71144,0.00411959,0.505479,0.506034,0.884122,1.7081,2.54126,15293.0,8036.58,1.00106
"delta_log_var_s[29,3]",1.01508,0.00290137,0.383878,0.383856,0.384722,1.01702,1.64107,17689.7,7913.79,1.00064
"delta_log_var_s[29,4]",0.0917408,0.00368759,0.464331,0.461891,-0.671603,0.0839092,0.861496,16130.9,7647.63,1.00073
"delta_log_var_s[29,5]",1.17313,0.00356278,0.457567,0.454408,0.421514,1.17046,1.93481,16820.5,7302.03,1.00085
"delta_log_var_s[29,6]",0.785507,0.00320114,0.419782,0.415767,0.0938348,0.788062,1.47619,17637.3,7276.08,1.00144
"delta_log_var_s[29,7]",0.601937,0.00393353,0.518914,0.522008,-0.25921,0.608711,1.44074,17739.8,7743.94,1.00207
"delta_log_var_s[29,8]",0.15028,0.00394828,0.497541,0.492552,-0.677663,0.14761,0.982594,16030.1,7616.84,1.00107
"delta_log_var_s[29,9]",0.924617,0.00365831,0.452055,0.449451,0.177816,0.925914,1.6724,15830.9,6926.25,1.00056
"delta_log_var_s[29,10]",0.475213,0.00298106,0.40934,0.399877,-0.190968,0.476384,1.1563,19294.0,8096.68,1.00072
"delta_log_var_s[29,11]",1.78519,0.00333875,0.461064,0.458931,1.0204,1.78462,2.55176,19244.2,8327.03,1.00025
"delta_log_var_s[29,12]",0.498956,0.00417981,0.525086,0.515473,-0.367123,0.499921,1.36168,16088.7,7534.19,1.00196
"delta_log_var_s[29,13]",0.748375,0.00365113,0.462853,0.458985,-0.00908618,0.747274,1.51635,16500.6,6957.57,1.00243
"delta_log_var_s[29,14]",0.840288,0.00380175,0.485999,0.48258,0.0386388,0.840655,1.64393,16603.0,7354.58,1.0009
"delta_log_var_s[29,15]",-0.0495955,0.00384126,0.499993,0.494613,-0.884437,-0.0441036,0.779983,17370.4,7458.66,1.00101
"delta_log_var_s[29,16]",1.09901,0.00309455,0.422729,0.414843,0.413041,1.0966,1.78511,18986.1,8099.94,1.00162
"delta_log_var_s[30,1]",0.899059,0.00287361,0.378614,0.376668,0.279652,0.898617,1.51773,17555.0,7246.42,1.0001
"delta_log_var_s[30,2]",0.978347,0.00404408,0.506015,0.508769,0.141027,0.981415,1.81901,15988.8,6995.84,1.00086
"delta_log_var_s[30,3]",0.711274,0.00349249,0.450106,0.44824,-0.0209708,0.707766,1.45617,17079.5,7640.82,1.00163
"delta_log_var_s[30,4]",0.94373,0.00380161,0.487871,0.48365,0.146589,0.94283,1.74739,16747.8,7943.88,1.00206
"delta_log_var_s[30,5]",1.18247,0.00366987,0.469025,0.474809,0.421241,1.17824,1.95249,16710.6,8081.7,1.00199
"delta_log_var_s[30,6]",-0.226405,0.0038933,0.515391,0.519867,-1.07397,-0.228889,0.617879,17708.8,7649.99,1.00035
"delta_log_var_s[30,7]",1.27557,0.00345664,0.470658,0.469548,0.501423,1.27706,2.04928,18734.5,7236.67,1.00188
"delta_log_var_s[30,8]",0.964468,0.00418445,0.542343,0.531295,0.072682,0.962411,1.85978,17090.0,7615.35,1.00005
"delta_log_var_s[30,9]",0.315864,0.00347117,0.460607,0.466078,-0.430608,0.318273,1.06483,18029.9,7465.41,1.001
"delta_log_var_s[30,10]",0.269416,0.00360747,0.466462,0.466373,-0.503135,0.268267,1.04111,17031.6,7799.22,1.00148
"delta_log_var_s[30,11]",1.18373,0.00340361,0.476893,0.474125,0.406903,1.18791,1.96795,19877.8,7368.04,1.00154
"delta_log_var_s[30,12]",0.491272,0.00367996,0.471558,0.465896,-0.281891,0.490152,1.26425,16693.8,7618.55,1.00216
"delta_log_var_s[30,13]",0.616771,0.00382813,0.50495,0.509213,-0.211119,0.612609,1.46126,17737.2,6936.81,1.00169
"delta_log_var_s[30,14]",0.888064,0.00331127,0.441806,0.445025,0.179419,0.881844,1.63414,18371.9,7484.61,1.00165
"delta_log_var_s[30,15]",0.91289,0.00304453,0.423155,0.425853,0.223037,0.914614,1.60803,19710.7,7964.14,1.0001
"delta_log_var_s[30,16]",1.01104,0.0036912,0.490135,0.497753,0.210518,1.01185,1.80013,17955.0,7326.56,1.0007
"delta_log_var_s[31,1]",-1.29682,0.00422854,0.528025,0.522296,-2.1748,-1.29526,-0.42514,15638.9,8121.22,1.00107
"delta_log_var_s[31,2]",0.163223,0.00398875,0.525973,0.53924,-0.695982,0.168013,1.01605,17830.7,7644.52,1.00101
"delta_log_var_s[31,3]",0.387602,0.0041632,0.551082,0.551752,-0.513636,0.388429,1.28572,17797.7,7589.84,1.00167
"delta_log_var_s[31,4]",0.447553,0.00444535,0.563457,0.562347,-0.469561,0.442973,1.37559,16228.9,7882.12,1.00192
"delta_log_var_s[31,5]",0.371084,0.00377619,0.492688,0.476838,-0.431169,0.367961,1.19149,17182.7,7993.82,1.0017
"delta_log_var_s[31,6]",0.233975,0.0033381,0.430972,0.430215,-0.476589,0.230936,0.945255,17074.2,6771.07,1.00039
"delta_log_var_s[31,7]",1.03971,0.00298372,0.396912,0.39988,0.386285,1.04397,1.68738,18019.8,6896.76,1.00117
"delta_log_var_s[31,8]",0.252857,0.00330898,0.430945,0.41933,-0.454762,0.253519,0.971404,17196.2,7511.7,1.00191
"delta_log_var_s[31,9]",0.028925,0.00308886,0.402419,0.404308,-0.633636,0.0260115,0.697725,17213.3,8054.76,1.00116
"delta_log_var_s[31,10]",0.570413,0.00287167,0.396864,0.393418,-0.0768692,0.570042,1.23109,19129.1,7590.76,1.00122
"delta_log_var_s[31,11]",0.546339,0.00400783,0.50755,0.506386,-0.285665,0.546254,1.3814,16236.1,8027.43,1.00039
"delta_log_var_s[31,12]",0.379296,0.00373671,0.463815,0.463607,-0.376087,0.371892,1.14913,15702.0,7638.54,0.999921
"delta_log_var_s[31,13]",0.614293,0.00406679,0.543053,0.546457,-0.272666,0.611812,1.50471,18058.0,7586.41,1.0015
"delta_log_var_s[31,14]",0.99383,0.00394623,0.490204,0.485118,0.187087,0.992309,1.80017,15756.2,7305.93,1.00154
"delta_log_var_s[31,15]",0.826812,0.00323099,0.44326,0.444747,0.106599,0.830305,1.5637,19697.7,6936.92,1.00187
"delta_log_var_s[31,16]",0.966393,0.0029228,0.40419,0.402031,0.308187,0.964289,1.63955,19380.4,7499.12,1.0017
"delta_log_var_s[32,1]",-0.660351,0.00475299,0.571287,0.572553,-1.60144,-0.652475,0.268437,14752.0,7048.88,1.00081
"delta_log_var_s[32,2]",0.805149,0.00372829,0.507749,0.502492,-0.0308079,0.805073,1.64799,19009.8,7138.09,1.00142
"delta_log_var_s[32,3]",0.51148,0.0045954,0.577272,0.584175,-0.440591,0.521516,1.44334,16028.5,8009.54,1.00113
"delta_log_var_s[32,4]",0.645444,0.00378261,0.477245,0.473156,-0.133447,0.645487,1.43747,16228.3,6940.78,1.00108
"delta_log_var_s[32,5]",0.676552,0.00345766,0.463013,0.458754,-0.0854153,0.676227,1.43831,18142.1,6981.87,1.00095
"delta_log_var_s[32,6]",0.85582,0.00349243,0.456912,0.452524,0.101018,0.850529,1.60491,17326.7,7557.49,1.00082
"delta_log_var_s[32,7]",0.585038,0.00336666,0.440467,0.443549,-0.136668,0.586591,1.31222,17541.7,7444.61,1.00072
"delta_log_var_s[32,8]",0.412747,0.00367784,0.459036,0.457345,-0.335283,0.415674,1.17676,15990.3,6894.81,1.00111
"delta_log_var_s[32,9]",1.39192,0.00385409,0.490629,0.495863,0.590822,1.39066,2.19405,16453.1,7235.23,0.999662
"delta_log_var_s[32,10]",0.779163,0.00367465,0.463544,0.460152,0.0141735,0.782345,1.53566,16197.3,6902.35,1.00156
"delta_log_var_s[32,11]",0.684065,0.00374395,0.478713,0.473419,-0.0946606,0.686241,1.47414,16652.5,7515.02,1.00018
"delta_log_var_s[32,12]",0.669351,0.00369513,0.479533,0.47454,-0.117784,0.663421,1.46452,17188.1,7431.97,1.00062
"delta_log_var_s[32,13]",1.33225,0.00312809,0.427661,0.432297,0.634816,1.33482,2.03469,19180.8,7698.35,1.00117
"delta_log_var_s[32,14]",0.41074,0.00346317,0.450356,0.453513,-0.321992,0.405504,1.1556,17272.3,7949.45,1.00052
"delta_log_var_s[32,15]",1.03577,0.00359627,0.446234,0.443587,0.308784,1.03462,1.76677,15726.6,7807.08,1.00161
"delta_log_var_s[32,16]",1.48411,0.00349904,0.441409,0.435618,0.762114,1.48132,2.21091,16239.6,8119.79,1.00081
"delta_log_var_s[33,1]",0.327946,0.00333495,0.461348,0.459609,-0.428783,0.327564,1.08162,19487.5,7380.29,1.00043
"delta_log_var_s[33,2]",0.728515,0.00301719,0.386349,0.387954,0.0864167,0.72492,1.35536,16731.1,7034.67,1.00195
"delta_log_var_s[33,3]",0.253281,0.00347467,0.434766,0.435554,-0.451877,0.257551,0.975764,16069.8,7781.21,1.00094
"delta_log_var_s[33,4]",0.476741,0.00360513,0.494474,0.495154,-0.327996,0.474506,1.2925,18818.9,7644.75,1.00145
"delta_log_var_s[33,5]",0.195162,0.00372597,0.474636,0.466413,-0.580868,0.196302,0.990918,16575.3,6782.26,1.00085
"delta_log_var_s[33,6]",0.308231,0.0042817,0.559604,0.564057,-0.612131,0.309536,1.22727,17235.7,7515.13,1.00039
"delta_log_var_s[33,7]",0.809079,0.0030473,0.407807,0.403834,0.13386,0.801838,1.48226,18345.6,7981.89,1.00184
"delta_log_var_s[33,8]",0.757118,0.00438918,0.551955,0.557155,-0.153017,0.761413,1.66649,16526.0,7516.05,1.00146
"delta_log_var_s[33,9]",0.558404,0.00368769,0.490595,0.491893,-0.238064,0.556258,1.37966,17996.5,7513.52,1.00129
"delta_log_var_s[33,10]",0.867344,0.00357166,0.465329,0.467511,0.106395,0.865208,1.62583,17389.7,7706.31,1.00116
"delta_log_var_s[33,11]",0.886595,0.00336091,0.442688,0.443407,0.173446,0.880033,1.61278,17727.4,7671.13,1.00168
"delta_log_var_s[33,12]",1.02264,0.0038142,0.508743,0.517405,0.192495,1.02041,1.84941,18311.9,7631.81,1.00013
"delta_log_var_s[33,13]",0.936903,0.00373827,0.483701,0.475309,0.133267,0.932517,1.73812,17292.2,7646.84,1.00005
"delta_log_var_s[33,14]",0.920172,0.0031391,0.436318,0.435669,0.206634,0.914116,1.64958,19292.7,7454.85,1.00103
"delta_log_var_s[33,15]",1.04025,0.00325484,0.447315,0.443434,0.310509,1.03382,1.77441,19559.2,7286.67,1.00064
"delta_log_var_s[33,16]",1.37009,0.00322599,0.426279,0.42942,0.66328,1.37316,2.05819,17938.3,7349.66,1.00061
"delta_log_var_s[34,1]",0.104249,0.00390963,0.497974,0.495643,-0.717502,0.100935,0.925177,16465.5,7410.58,1.00077
"delta_log_var_s[34,2]",0.646266,0.00341436,0.468833,0.477319,-0.122613,0.643126,1.42368,18766.1,7444.3,1.00071
"delta_log_var_s[34,3]",0.244875,0.00414394,0.512063,0.511924,-0.613123,0.245816,1.08917,15668.6,7415.83,1.00103
"delta_log_var_s[34,4]",0.727835,0.00336571,0.436423,0.436982,-0.000384134,0.733143,1.44476,17051.0,6791.35,1.00122
"delta_log_var_s[34,5]",0.418819,0.00415295,0.525445,0.521057,-0.443007,0.421691,1.26211,16291.5,7920.47,1.0003
"delta_log_var_s[34,6]",0.0770216,0.00408792,0.522232,0.52443,-0.774712,0.0748589,0.929207,16616.9,7185.58,1.00059
"delta_log_var_s[34,7]",0.622088,0.00338772,0.452024,0.451762,-0.118891,0.615367,1.37587,18234.0,6889.46,1.00125
"delta_log_var_s[34,8]",0.686895,0.00318749,0.424155,0.417573,-0.00189708,0.68263,1.39087,18167.2,7640.41,1.0005
"delta_log_var_s[34,9]",0.574941,0.00316878,0.426772,0.434804,-0.11674,0.570459,1.2824,18485.1,7696.0,1.00036
"delta_log_var_s[34,10]",1.25261,0.00357319,0.456516,0.455177,0.494096,1.25454,2.00866,16508.6,7514.8,1.00136
"delta_log_var_s[34,11]",1.10103,0.00394185,0.518073,0.517649,0.256955,1.10309,1.95452,17678.4,7705.89,1.00149
"delta_log_var_s[34,12]",0.697059,0.00348542,0.463317,0.457957,-0.0594955,0.695002,1.46858,18673.2,7369.17,1.00143
"delta_log_var_s[34,13]",0.513392,0.00339201,0.438511,0.441022,-0.209637,0.518903,1.22589,17285.6,6806.89,1.00104
"delta_log_var_s[34,14]",0.181202,0.00419213,0.527721,0.528199,-0.679229,0.180759,1.0428,16096.2,7191.78,1.00155
"delta_log_var_s[34,15]",0.735396,0.00299848,0.407354,0.407996,0.0736878,0.730249,1.41982,18760.1,7769.82,1.00256
"delta_log_var_s[34,16]",0.546599,0.00401762,0.516418,0.522299,-0.30506,0.545745,1.38604,16686.0,7072.69,1.00034
"delta_log_var_s[35,1]",-0.547777,0.00346574,0.463942,0.467407,-1.29696,-0.549972,0.22013,18232.2,7464.94,1.00017
"delta_log_var_s[35,2]",-0.0245915,0.00398801,0.521856,0.527017,-0.890423,-0.0167737,0.829102,17483.6,7239.89,1.0028
"delta_log_var_s[35,3]",0.167961,0.00386549,0.501906,0.508611,-0.666585,0.169333,0.997399,17074.4,7399.37,1.00117
"delta_log_var_s[35,4]",0.456859,0.00359511,0.478607,0.475,-0.328115,0.454548,1.26831,18036.3,7806.33,1.00135
"delta_log_var_s[35,5]",0.585754,0.00362258,0.471222,0.478521,-0.183408,0.589772,1.36676,16991.0,7717.44,1.00004
"delta_log_var_s[35,6]",0.221614,0.00337877,0.442725,0.444643,-0.508845,0.218984,0.95499,17377.0,8021.37,1.00027
"delta_log_var_s[35,7]",1.07771,0.00287378,0.396351,0.38844,0.424072,1.07475,1.72947,19287.6,7752.75,1.00099
"delta_log_var_s[35,8]",0.965336,0.00424131,0.566976,0.568044,0.0308757,0.972145,1.88337,18243.0,6292.59,1.00202
"delta_log_var_s[35,9]",0.717165,0.00404601,0.513178,0.507131,-0.144303,0.726487,1.54919,16434.2,7418.92,1.0016
"delta_log_var_s[35,10]",0.191645,0.00385728,0.49421,0.486345,-0.61761,0.189362,1.01748,16634.4,6923.14,1.001
"delta_log_var_s[35,11]",0.483074,0.0035356,0.466657,0.468318,-0.271849,0.47364,1.25737,17783.8,7594.04,1.00102
"delta_log_var_s[35,12]",0.13014,0.00403048,0.496875,0.497103,-0.672517,0.129682,0.945793,15411.7,7577.44,1.00021
"delta_log_var_s[35,13]",0.310086,0.00353843,0.478023,0.478982,-0.479291,0.311908,1.09357,18439.4,8159.84,1.00059
"delta_log_var_s[35,14]",0.891453,0.00321481,0.422306,0.427587,0.203849,0.886532,1.59037,17634.2,7933.62,1.00094
"delta_log_var_s[35,15]",1.09346,0.00410446,0.549929,0.549563,0.176147,1.09617,1.99903,18239.6,7032.31,1.00248
"delta_log_var_s[35,16]",1.27948,0.00351816,0.473876,0.468616,0.498355,1.27466,2.06508,18554.4,7433.59,1.00115
"delta_log_var_s[36,1]",0.650182,0.00435032,0.53774,0.542528,-0.234861,0.64897,1.53294,15537.5,7389.14,1.001
"delta_log_var_s[36,2]",0.326979,0.00333665,0.452399,0.448586,-0.416856,0.329614,1.06974,18630.9,7649.66,1.00097
"delta_log_var_s[36,3]",0.55187,0.00353503,0.455988,0.457014,-0.201127,0.557302,1.28664,17201.8,7332.8,1.00227
"delta_log_var_s[36,4]",0.339579,0.00336581,0.455872,0.459686,-0.401068,0.338584,1.0789,18710.6,7231.08,1.00135
"delta_log_var_s[36,5]",0.599875,0.00378707,0.480723,0.483268,-0.178585,0.593406,1.38952,16889.8,6679.02,0.999709
"delta_log_var_s[36,6]",0.340977,0.00322298,0.423941,0.425395,-0.341241,0.337374,1.02531,17677.5,7110.69,1.0016
"delta_log_var_s[36,7]",0.595615,0.00388752,0.528014,0.5311,-0.27251,0.599929,1.47,18978.1,7785.48,1.00097
"delta_log_var_s[36,8]",0.394714,0.00377311,0.478595,0.483479,-0.391754,0.3943,1.18382,16610.8,6952.22,1.00187
"delta_log_var_s[36,9]",0.861588,0.00389178,0.490404,0.494569,0.0531932,0.862383,1.65743,16239.7,7666.94,1.00034
"delta_log_var_s[36,10]",0.311444,0.00417226,0.54232,0.547994,-0.573962,0.312622,1.19396,17247.4,7401.24,1.00172
"delta_log_var_s[36,11]",0.881564,0.0035235,0.465536,0.467742,0.11904,0.878418,1.6597,17799.2,7741.81,1.00184
"delta_log_var_s[36,12]",0.922561,0.0035817,0.478474,0.484551,0.141535,0.918797,1.70126,18262.5,7783.55,1.0006
"delta_log_var_s[36,13]",0.965,0.0030274,0.408829,0.409475,0.292906,0.96025,1.64059,18692.2,7922.78,1.0017
"delta_log_var_s[36,14]",0.560175,0.00396926,0.498728,0.496443,-0.261037,0.562522,1.37176,16125.3,6338.97,1.00079
"delta_log_var_s[36,15]",1.04665,0.00341492,0.459376,0.460614,0.293192,1.04426,1.80242,18363.6,6796.56,1.00173
"delta_log_var_s[36,16]",1.91245,0.00319156,0.436953,0.427908,1.18899,1.91717,2.63011,19023.2,7583.89,1.0011
"delta_log_var_s[37,1]",0.329666,0.00411659,0.531193,0.528775,-0.535061,0.330367,1.20493,16913.7,6974.51,1.00153
"delta_log_var_s[37,2]",0.341536,0.00398682,0.51801,0.521132,-0.5173,0.341661,1.18923,17323.4,7546.45,1.00097
"delta_log_var_s[37,3]",0.476611,0.00334023,0.44677,0.447727,-0.246517,0.470849,1.22386,18217.5,7258.89,1.00053
"delta_log_var_s[37,4]",0.713377,0.0045712,0.555491,0.551589,-0.197224,0.709083,1.63556,15075.0,7571.57,1.00024
"delta_log_var_s[37,5]",1.21899,0.00432413,0.531952,0.538487,0.345762,1.21997,2.09127,15519.9,7505.68,1.00251
"delta_log_var_s[37,6]",0.103032,0.00400238,0.525978,0.528508,-0.764878,0.105757,0.961614,17469.9,7883.67,1.00139
"delta_log_var_s[37,7]",0.783595,0.00409381,0.548705,0.557944,-0.119742,0.785446,1.68638,17756.0,7390.73,1.00027
"delta_log_var_s[37,8]",0.910086,0.00335956,0.443413,0.445285,0.177461,0.907614,1.64137,17763.1,7296.89,1.00122
"delta_log_var_s[37,9]",0.319655,0.00402903,0.524131,0.521827,-0.555473,0.320435,1.17218,17295.2,7203.91,1.00052
"delta_log_var_s[37,10]",0.664679,0.0042005,0.529029,0.52219,-0.207984,0.662602,1.53356,16158.4,7055.94,1.00114
"delta_log_var_s[37,11]",1.07905,0.0032005,0.429132,0.419341,0.363959,1.07761,1.78515,18456.1,7648.61,1.00116
"delta_log_var_s[37,12]",0.425118,0.00356684,0.484775,0.479093,-0.365406,0.42109,1.22534,18702.0,7606.61,1.00119
"delta_log_var_s[37,13]",1.07188,0.00319332,0.436362,0.43035,0.355455,1.06598,1.79507,19056.9,7123.9,1.00074
"delta_log_var_s[37,14]",0.794092,0.00440771,0.545183,0.54212,-0.109495,0.795518,1.67602,15623.7,7455.15,1.00185
"delta_log_var_s[37,15]",0.70726,0.00338363,0.449706,0.4518,-0.0204147,0.702897,1.45819,18067.4,7543.05,1.0009
"delta_log_var_s[37,16]",1.13395,0.00411003,0.535487,0.540084,0.265214,1.13282,2.02177,17223.5,7465.07,1.00095
"delta_log_var_s[38,1]",0.383508,0.0034959,0.438759,0.438328,-0.333557,0.384134,1.10023,16235.8,7176.75,1.00123
"delta_log_var_s[38,2]",0.561421,0.00328195,0.428428,0.422845,-0.149107,0.557261,1.26904,17532.5,6731.17,1.0006
"delta_log_var_s[38,3]",1.05921,0.00320514,0.443955,0.441276,0.330858,1.06015,1.78937,19476.5,7685.34,1.00179
"delta_log_var_s[38,4]",0.157985,0.00318674,0.418427,0.412702,-0.536949,0.158552,0.8527,17437.6,7046.03,1.00047
"delta_log_var_s[38,5]",0.424944,0.00424262,0.523995,0.518765,-0.444023,0.433536,1.28912,15462.9,8099.93,1.00143
"delta_log_var_s[38,6]",0.726393,0.00383901,0.476477,0.47213,-0.0443961,0.726223,1.50919,15689.8,7183.81,1.00095
"delta_log_var_s[38,7]",0.336739,0.00336379,0.45165,0.452799,-0.400509,0.338758,1.09266,18368.0,7872.71,1.00158
"delta_log_var_s[38,8]",0.0873476,0.0042327,0.524489,0.525462,-0.760972,0.0858561,0.950467,15686.2,6696.32,1.0018
"delta_log_var_s[38,9]",0.71876,0.00388085,0.488655,0.486454,-0.0783929,0.721951,1.52887,15944.9,7281.23,1.00139
"delta_log_var_s[38,10]",0.33946,0.00340021,0.466576,0.470636,-0.422512,0.333508,1.10806,19210.5,8000.16,1.00079
"delta_log_var_s[38,11]",1.13884,0.00410528,0.550647,0.544314,0.234185,1.13736,2.04648,17573.3,7208.27,1.00058
"delta_log_var_s[38,12]",0.257289,0.00431495,0.532767,0.529084,-0.623805,0.258147,1.12474,15692.7,7382.52,1.00052
"delta_log_var_s[38,13]",0.722459,0.00389349,0.502439,0.504372,-0.102078,0.726152,1.5539,16887.1,6745.43,1.00213
"delta_log_var_s[38,14]",0.754342,0.00380249,0.498299,0.508525,-0.0648841,0.75286,1.57629,17383.2,8070.91,1.00004
"delta_log_var_s[38,15]",1.24539,0.00447335,0.575956,0.581055,0.290465,1.24885,2.19344,16632.5,7551.13,1.00121
"delta_log_var_s[38,16]",1.01996,0.00356736,0.473512,0.476958,0.23891,1.02177,1.79345,17827.0,7067.73,1.00116
"delta_log_var_s[39,1]",0.029946,0.00368152,0.467821,0.45958,-0.733847,0.0267337,0.809942,16641.5,7467.45,1.00116
"delta_log_var_s[39,2]",0.164413,0.00418455,0.541143,0.529048,-0.737408,0.165199,1.05663,17018.0,7478.58,1.00058
"delta_log_var_s[39,3]",0.41277,0.00344138,0.465414,0.466474,-0.344468,0.409409,1.18028,18493.0,7645.52,1.00062
"delta_log_var_s[39,4]",0.232873,0.00380418,0.502883,0.508521,-0.592977,0.231202,1.0706,18116.8,7741.61,1.00334
"delta_log_var_s[39,5]",0.0638011,0.00384788,0.488194,0.485231,-0.726083,0.0641541,0.870211,16328.8,7629.25,1.00171
"delta_log_var_s[39,6]",0.826406,0.00384853,0.503051,0.500429,-0.00333898,0.831497,1.63747,17233.4,7957.8,1.00031
"delta_log_var_s[39,7]",1.1983,0.00336213,0.439588,0.438058,0.480082,1.19316,1.92386,17417.1,7446.93,1.00162
"delta_log_var_s[39,8]",0.997393,0.00316194,0.421167,0.420309,0.30769,0.994804,1.68924,18272.3,8307.64,1.00061
"delta_log_var_s[39,9]",0.59097,0.00374962,0.501766,0.500972,-0.22971,0.58521,1.42834,17839.6,7903.29,1.00307
"delta_log_var_s[39,10]",1.39214,0.00376084,0.458794,0.451126,0.623712,1.39094,2.14289,15039.3,8313.82,1.0019
"delta_log_var_s[39,11]",1.55166,0.0036816,0.461595,0.453238,0.794348,1.54958,2.31258,16070.0,7735.27,1.00117
