subject	model_label	fit_response	smoothed		Unnamed: 0	n	fisher_information	condition	log(fisher_information)
41	31	False	True	31	31	10.0	4.1111455	wide	1.4137017001378847
41	31	False	True	32	32	11.0	2.6347861	wide	0.9688020022277494
41	31	False	True	33	33	12.0	1.7170942	wide	0.540633443543784
41	31	False	True	34	34	13.0	1.2120644	wide	0.19232502154902334
41	31	False	True	35	35	14.0	0.97387373	wide	-0.02647362440076248
41	31	False	True	36	36	15.0	0.85522896	wide	-0.15638605642089382
41	31	False	True	37	37	16.0	0.77626806	wide	-0.2532573803046076
41	31	False	True	38	38	17.0	0.7184847	wide	-0.3306108680530424
41	31	False	True	39	39	18.0	0.6795684	wide	-0.38629738820538756
41	31	False	True	40	40	19.0	0.6540788	wide	-0.42452744548655463
41	31	False	True	41	41	20.0	0.63505626	wide	-0.45404168558885716
41	31	False	True	42	42	21.0	0.6175205	wide	-0.482043012650492
41	31	False	True	43	43	22.0	0.59897625	wide	-0.5125333310684395
41	31	False	True	44	44	23.0	0.57856715	wide	-0.5472006630259375
41	31	False	True	45	45	24.0	0.5562644	wide	-0.5865115581963168
41	31	False	True	46	46	25.0	0.5323928	wide	-0.6303737162190424
41	31	False	True	47	47	26.0	0.5074022	wide	-0.678451295996635
41	31	False	True	48	48	27.0	0.4817607	wide	-0.730307761244123
41	31	False	True	49	49	28.0	0.45590377	wide	-0.7854735224396171
41	31	False	True	50	50	29.0	0.43021023	wide	-0.8434812827938605
41	31	False	True	51	51	30.0	0.40499267	wide	-0.9038863108048146
41	31	False	True	52	52	31.0	0.38049534	wide	-0.9662813487987562
41	31	False	True	53	53	32.0	0.35690027	wide	-1.0302988919718787
41	31	False	True	54	54	33.0	0.33433366	wide	-1.095615802619995
41	31	False	True	55	55	34.0	0.31287512	wide	-1.16195114569052
41	31	False	True	56	56	35.0	0.29256684	wide	-1.2290621255947909
41	31	False	True	57	57	36.0	0.2734211	wide	-1.2967421813717614
41	31	False	True	58	58	37.0	0.25542805	wide	-1.3648145136930991
41	31	False	True	59	59	38.0	0.23856093	wide	-1.4331305295829655
41	31	False	True	60	60	39.0	0.22278164	wide	-1.501563180069611
41	31	False	True	61	61	40.0	0.2080439	wide	-1.5700061638580527
